n,rep,exclude_X0_gap,include_X0_gap
1000,275,3.921805322272598,0.0
1000,276,1.1235422995142796,0.0
1000,277,7.306770574017518,0.0
1000,278,23.654442717794932,0.0
1000,279,4.035329024473788,0.0
1000,280,5.7464775563964565,0.0
1000,281,12.023846017909289,0.0
1000,282,14.0261957672122,0.0
1000,283,11.089207765092146,0.0
1000,284,0.8199349933475375,0.0
1000,285,7.582409023821901,0.0
1000,286,10.249687943095553,0.0
1000,287,5.606027742747766,0.0
1000,288,13.949843933252382,0.0
1000,289,11.552796842630663,0.0
1000,290,36.356079188233025,0.0
1000,291,0.4431959356302473,0.0
1000,292,17.967639235501043,0.0
1000,293,14.182232936627459,0.0
1000,294,11.090112639673855,0.0
1000,295,7.289466939202405,0.0
1000,296,20.123914371208752,0.0
1000,297,27.503402464428174,0.0
1000,298,2.885046291469462,0.0
1000,299,9.615546280084653,0.0
