scenario,n,rep,wall,Khat,Kuse,c_hat,beta1_hat,gamma_hat,q_hat,se_beta1,se_gamma,cover_beta1,cover_gamma,success,grad_norm,nit,endpoint_gap_scaled,endpoint_upper95,endpoint_median_corrected
low_persistence,300,45,estimated,0.9979629080215489,0.9979629080215489,0.2523165575055893,2.3308253606124727,0.0,2.3308253606124727,0.3782598892359314,0.941660620562057,True,True,True,0.10983833625213349,8,0.6111275935353433,1.0375392812247175,1.0071200185366418
low_persistence,300,46,known,0.9939799610650938,1.0,0.4146424781769072,1.6016414219769937,0.0,1.6016414219769937,0.34763225071920234,0.736885400560701,True,True,True,0.32911324505006034,8,1.806011680471864,1.0180628150193853,0.9995522087808252
low_persistence,300,46,estimated,0.9939799610650938,0.9939799610650938,0.4146424781769072,1.5806395457669848,0.0,1.5806395457669848,0.34895094493175205,0.7396806720322664,True,True,True,0.32911332880740707,8,1.806011680471864,1.0180628150193853,0.9995522087808252
low_persistence,300,47,known,0.9945357517066459,1.0,0.3944266330027522,2.550898789244685,2.156154522890269,0.39474426635441573,0.3711550856680728,0.779825944929426,True,True,True,9.393661182244273e-09,9,1.639274488006237,1.019852942305969,1.0003935980297423
low_persistence,300,47,estimated,0.9945357517066459,0.9945357517066459,0.3944266330027522,2.5381010849277326,2.1712208547237792,0.3787443200538727,0.3722743020997151,0.7827154185993783,True,True,True,4.657148444664472e-09,9,1.639274488006237,1.019852942305969,1.0003935980297423
low_persistence,300,48,known,0.9990640907957384,1.0,0.31297031257350494,2.1352509564088225,0.3687265555259424,1.76652440088288,0.35617656962928523,0.8070637243132801,True,True,True,1.8201068519128852e-08,7,0.2807727612784694,1.0309705491529817,1.0064465501186937
low_persistence,300,48,estimated,0.9990640907957384,0.9990640907957384,0.31297031257350494,2.1325982702635593,0.369114186935493,1.7638295406930429,0.35635894674159585,0.8074930281395353,True,True,True,1.257418615869611e-08,7,0.2807727612784694,1.0309705491529817,1.0064465501186937
low_persistence,300,49,known,0.9954486495770848,1.0,0.41616976010120293,1.9621622440292283,0.959251045814463,1.0029111982147654,0.36747222168747623,0.7789021176964167,True,True,True,8.117486460790246e-09,10,1.3654051268745637,1.019443122992817,1.0010004479617263
low_persistence,300,49,estimated,0.9954486495770848,0.9954486495770848,0.41616976010120293,1.9483869423277906,0.9648807762895749,0.9878976765674442,0.3684815989595082,0.7812401650926084,True,True,True,5.873165243031053e-08,9,1.3654051268745637,1.019443122992817,1.0010004479617263
low_persistence,300,50,known,0.9898564280734808,1.0,0.36284960490298784,2.5316514791473184,1.7849624140926685,0.7466890650546499,0.37217885440143067,0.8059542411594048,True,True,True,1.9890362690233587e-09,10,3.043071577955747,1.0173768500616756,0.9962240541385119
low_persistence,300,50,estimated,0.9898564280734808,0.9898564280734808,0.36284960490298784,2.507148568585033,1.8072501750625776,0.718230365662417,0.3742377180953058,0.8112430693623146,True,True,True,2.832283740872299e-09,10,3.043071577955747,1.0173768500616756,0.9962240541385119
low_persistence,300,51,known,0.9916896189351054,1.0,0.3649758513776708,2.333649718128416,1.362816421251977,0.9708332968764389,0.3750615937815341,0.829512956100688,True,True,True,1.3211939542401296e-08,10,2.4931143194683703,1.0190497146989397,0.9980201490048213
low_persistence,300,51,estimated,0.9916896189351054,0.9916896189351054,0.3649758513776708,2.31179721326871,1.3767011123107096,0.9465370118137668,0.376811147913467,0.8338967938860835,True,True,True,9.526504429757665e-08,9,2.4931143194683703,1.0190497146989397,0.9980201490048213
low_persistence,300,52,known,0.9996128808294038,1.0,0.30380103299481315,2.517229588440639,1.287303465584574,1.229926122856065,0.3658187726634598,0.8196789891297322,True,True,True,4.891535620998866e-09,10,0.11613575117885855,1.0324823353758288,1.0072181564898914
low_persistence,300,52,estimated,0.9996128808294038,0.9996128808294038,0.30380103299481315,2.516293641728268,1.2878676224136705,1.2289245775604238,0.36589221553464923,0.8198661425587941,True,True,True,4.700532407753144e-09,10,0.11613575117885855,1.0324823353758288,1.0072181564898914
low_persistence,300,53,known,0.9948368587247199,1.0,0.3105184457553638,2.1859084486281244,0.40637177751119746,1.7795366711169271,0.3823477301517912,0.9115642446462282,True,True,True,4.42112049608252e-10,10,1.5489423825840176,1.0269952518304457,1.0022776102596118
